# [1]Allele Frequency	[2]Depth	[3]Number of hets (median)	[4]Number of hets (25-75th percentile)
0.520979	2	0.170000	0.170000	0.230000
0.524476	1	0.860000	0.860000	0.860000
0.552448	1	0.120000	0.120000	0.120000
0.559441	1	0.000000	0.000000	0.000000
0.569930	2	0.170000	0.170000	0.220000
0.590909	1	0.180000	0.180000	0.180000
0.594406	1	0.000000	0.000000	0.000000
0.604895	1	0.300000	0.300000	0.300000
0.611888	1	0.130000	0.130000	0.130000
0.615385	3	0.000000	0.130000	0.140000
0.618881	2	0.240000	0.240000	0.730000
0.622378	1	0.180000	0.180000	0.180000
0.625874	1	0.000000	0.000000	0.000000
0.639860	1	0.180000	0.180000	0.180000
0.646853	2	0.000000	0.000000	0.120000
0.650350	2	0.150000	0.150000	0.270000
0.653846	1	0.150000	0.150000	0.150000
0.660839	2	0.010000	0.010000	0.160000
0.667832	2	0.100000	0.100000	0.130000
0.671329	1	0.040000	0.040000	0.040000
0.674825	1	0.040000	0.040000	0.040000
0.678322	2	0.140000	0.140000	0.550000
0.681818	3	0.020000	0.110000	0.200000
0.685315	1	0.130000	0.130000	0.130000
0.692308	1	0.170000	0.170000	0.170000
0.695804	1	0.070000	0.070000	0.070000
0.699301	1	0.080000	0.080000	0.080000
0.702797	4	0.030000	0.060000	0.090000
0.706294	1	0.060000	0.060000	0.060000
0.713287	2	0.080000	0.080000	0.100000
0.716783	1	0.120000	0.120000	0.120000
0.720280	1	0.090000	0.090000	0.090000
0.734266	1	0.010000	0.010000	0.010000
0.741259	2	0.000000	0.000000	0.000000
0.744755	1	0.010000	0.010000	0.010000
0.748252	8	0.000000	0.040000	0.250000
0.751748	3	0.000000	0.000000	0.040000
0.755245	3	0.000000	0.000000	0.150000
0.758741	6	0.000000	0.000000	0.000000
0.762238	7	0.000000	0.000000	0.000000
0.765734	8	0.000000	0.000000	0.000000
0.769231	4	0.000000	0.000000	0.010000
0.772727	1	0.000000	0.000000	0.000000
0.776224	1	0.000000	0.000000	0.000000
0.779720	2	0.000000	0.000000	0.000000
0.783217	5	0.000000	0.000000	0.030000
0.786713	1	0.000000	0.000000	0.000000
0.800699	2	0.000000	0.000000	0.000000
0.811189	2	0.000000	0.000000	0.000000
0.814685	1	0.040000	0.040000	0.040000
0.828671	1	0.140000	0.140000	0.140000
0.832168	1	0.000000	0.000000	0.000000
0.835664	1	0.200000	0.200000	0.200000
0.839161	1	0.000000	0.000000	0.000000
0.842657	1	0.000000	0.000000	0.000000
0.849650	1	0.110000	0.110000	0.110000
0.856643	2	0.000000	0.000000	0.070000
0.860140	1	0.040000	0.040000	0.040000
0.870629	1	0.120000	0.120000	0.120000
0.874126	1	0.030000	0.030000	0.030000
0.877622	3	0.060000	0.100000	0.210000
0.881119	2	0.000000	0.000000	0.130000
0.888112	1	0.000000	0.000000	0.000000
0.891608	1	0.200000	0.200000	0.200000
0.898601	4	0.000000	0.040000	0.080000
0.902098	2	0.050000	0.050000	0.100000
0.905594	2	0.000000	0.000000	0.110000
0.912587	3	0.000000	0.090000	0.150000
0.916084	2	0.060000	0.060000	0.120000
0.919580	1	0.000000	0.000000	0.000000
0.923077	3	0.000000	0.060000	0.100000
0.926573	1	0.000000	0.000000	0.000000
0.930070	1	0.080000	0.080000	0.080000
0.933566	1	0.000000	0.000000	0.000000
0.937063	2	0.060000	0.060000	0.090000
0.940559	2	0.070000	0.070000	0.080000
0.944056	1	0.060000	0.060000	0.060000
0.947552	1	0.070000	0.070000	0.070000
0.951049	4	0.040000	0.050000	0.060000
0.954545	2	0.050000	0.050000	0.050000
0.958042	6	0.000000	0.000000	0.050000
0.961538	3	0.040000	0.050000	0.050000
0.965035	2	0.030000	0.030000	0.040000
0.968531	5	0.000000	0.000000	0.000000
0.972028	8	0.000000	0.030000	0.040000
0.975524	7	0.000000	0.020000	0.030000
0.979021	12	0.000000	0.010000	0.020000
0.982517	15	0.000000	0.010000	0.020000
0.986014	27	0.000000	0.010000	0.010000
0.989510	99	0.000000	0.000000	0.000000
0.993007	200	0.000000	0.000000	0.000000
0.996503	1365	0.000000	0.000000	0.000000
