Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
885000	-1483.1652859315466	-1464.2929242259154	-18.872361705631086	0.0955590868428127	31.521546195347163	0.003842210687055953
890000	-1481.1994673621646	-1464.6241642078335	-16.575303154331127	0.053807253004333616	31.273160515532773	0.004051332982995656
895000	-1480.6698992950512	-1463.3539348120114	-17.315964483039753	0.041783214634473445	33.96018606626605	0.004885307411550375
900000	-1480.9727354608328	-1462.9029614686303	-18.06977399220248	0.052653392789942265	25.0182709999763	0.006885025248256887
905000	-1485.2303920582892	-1468.7841225818536	-16.446269476435674	0.028325162976794518	32.40305529977417	0.0053579858979105706
910000	-1482.6058744728743	-1464.7958369950181	-17.81003747785625	0.045607343649062375	30.82959573756679	0.006234418780844649
915000	-1483.6976890330754	-1464.1640715334797	-19.533617499595657	0.042099227243401594	32.80897906277771	0.004987465699755792
920000	-1487.1278700316127	-1469.2179838350671	-17.90988619654559	0.031781886539303555	35.4355747369453	0.005386179029143505
925000	-1479.250395291667	-1462.470529003489	-16.779866288178116	0.045491633702680404	22.958828472592632	0.009126634535966436
930000	-1480.2263365933643	-1463.1532156650271	-17.073120928337126	0.07588003063683087	32.32565132234701	0.005571836706798319
935000	-1482.3442229653826	-1463.0026294823783	-19.34159348300425	0.17902960935602566	21.37430992870959	0.0073092486844599834
940000	-1478.4791177466698	-1462.0402481909125	-16.43886955575716	0.04506986981763936	28.31078067150832	0.006099371749629433
945000	-1484.7179346697071	-1467.418952829756	-17.298981839950972	0.11077470540849715	32.10015075900789	0.006899689952244923
950000	-1485.5869928925736	-1466.4177219427283	-19.169270949845135	0.17577339606447043	22.713624810807758	0.009019750577196386
955000	-1481.375472075706	-1464.207625608238	-17.16784646746799	0.13267521593979098	19.536300704294213	0.011724149852507764
960000	-1479.421269396117	-1462.8224937156576	-16.59877568045938	0.06817297028052871	27.145523261975296	0.006225571806352835
965000	-1482.0246204498792	-1463.1795869139278	-18.8450335359514	0.15113064139901242	24.641642961308538	0.006336456550504914
970000	-1483.2008355539776	-1462.9025277858009	-20.298307768176777	0.24197762896803957	15.20965474803577	0.011603708700465343
975000	-1480.50132029214	-1462.0539926668544	-18.44732762528563	0.03398717398586356	27.128920501390468	0.006062638469788864
980000	-1479.614157869418	-1463.6720815904764	-15.942076278941581	0.04654221133747031	24.300281488451912	0.005582854416124526
985000	-1482.8976253095936	-1464.5032315868068	-18.39439372278689	0.14027677507640676	19.065134926876162	0.007601282697019905
990000	-1482.0956710594462	-1462.8004974906416	-19.295173568804454	0.20581415517678753	19.359454763724376	0.010145105259674998
995000	-1485.4835214887948	-1465.8924283982692	-19.591093090525742	0.08631139580782478	35.2346110762994	0.005514679741440376
1000000	-1480.2955648084733	-1462.3858916346192	-17.909673173854195	0.1432904623299912	24.655494044368314	0.007891682840096281
1005000	-1482.8790746416478	-1465.7691292189784	-17.109945422669398	0.036803914382910044	30.536170874824847	0.004231455765063779
1010000	-1479.5676790981074	-1462.6861770967514	-16.881502001356083	0.10300811467851072	26.613693822859602	0.005184955719285546
1015000	-1481.2682427870568	-1463.191650858564	-18.076591928492945	0.11584928220111924	29.85525573540989	0.0061477829023032825
1020000	-1480.6543037748183	-1464.663917235873	-15.990386538945364	0.045976501151833084	25.014812360553265	0.007234636887654084
1025000	-1484.0898110141247	-1466.0252591681485	-18.064551845976318	0.017409228699372524	24.131007868882136	0.006261897431889848
1030000	-1480.9460282855223	-1464.3139812042048	-16.632047081317552	0.06962333180969468	25.889452257688365	0.0072411280743995285
1035000	-1482.1736330565273	-1464.4761085356893	-17.697524520837916	0.040878414562321316	19.72262188993458	0.006130049813066945
1040000	-1484.2714044027593	-1463.3646197592832	-20.906784643476243	0.07697430307080906	37.72361233467628	0.003839027798416005
1045000	-1480.1754619675582	-1462.170523241067	-18.004938726491126	0.019973797622239966	30.604028741358462	0.005803349461808964
1050000	-1480.963846231917	-1464.0361585006722	-16.9276877312447	0.0644665523833477	24.22523124352213	0.0063340608578843225
1055000	-1483.143876206187	-1467.1684357783452	-15.97544042784184	0.0825380771539495	26.963164051670045	0.00884011702730519
1060000	-1480.2447773026956	-1463.4732488846944	-16.771528418001342	0.05977407904754984	28.877941487792015	0.005766898993937487
1065000	-1482.7876721013208	-1467.4558261724992	-15.331845928821718	0.07814065534862698	24.247687020407437	0.00632032964959471
1070000	-1481.0599006442035	-1464.9564634280136	-16.103437216189743	0.07371443194521657	20.826862817278794	0.005951406683333843
1075000	-1481.7764476930643	-1465.9274901041497	-15.84895758891453	0.06466594653769077	29.095777829450924	0.008158027988285741
1080000	-1478.7443285874017	-1462.4613654678421	-16.282963119559444	0.08652928039141294	21.92783490705953	0.00919069233646068
1085000	-1481.62779564993	-1464.344011014978	-17.283784634952063	0.0994765797842749	22.728684442239434	0.005314320040234301
1090000	-1482.8983237817595	-1465.4547338084744	-17.443589973285057	0.08133417967008527	22.97389936831896	0.005674177952696453
1095000	-1480.123236916128	-1462.458385348596	-17.664851567532065	0.13451009739662143	16.285850731205645	0.009394355140755479
1100000	-1479.8336683009948	-1463.2814848521866	-16.552183448808087	0.03173764893860764	28.86372755945773	0.006194941999862569
1105000	-1480.5608753685465	-1463.4834726146657	-17.077402753880733	0.03902615182746803	29.9187812551063	0.006807825484024474
1110000	-1481.6596925553577	-1465.2507689182876	-16.408923637070078	0.08116982097734032	31.325284749008873	0.005943853128533854
1115000	-1482.549149206066	-1466.857717888448	-15.691431317618003	0.0580377406172302	28.254771205347453	0.004601967732713063
1120000	-1480.7964019130688	-1464.1979987244642	-16.59840318860452	0.07292505103307567	20.36547698346229	0.011543753816110293
1125000	-1480.8750882364347	-1461.7620961253836	-19.112992111051188	0.016374949158664682	22.824113380339348	0.007526339759149658
1130000	-1481.2426242463246	-1463.0585762185426	-18.18404802778189	0.0955884845223969	15.022380775606669	0.009970809436825804
1135000	-1480.983627884735	-1463.6931609640408	-17.290466920694236	0.13364052136650775	23.200774793398672	0.008091920496718495
1140000	-1481.489798091633	-1465.3576036658128	-16.132194425820128	0.06447809583296263	29.481444065238872	0.006980170242259565
1145000	-1480.676212280262	-1463.516923766248	-17.15928851401393	0.028316358908210524	22.177060453611084	0.00677746564551988
1150000	-1483.71564178563	-1465.2750779573048	-18.44056382832517	0.08791315238409057	32.794069724687915	0.006157991675676469
1155000	-1482.7836420098906	-1463.9713040678953	-18.81233794199533	0.022565172940680917	32.99975767859514	0.004622138693637317
1160000	-1482.3801479566919	-1464.7391807900574	-17.64096716663454	0.1323450702644415	17.11869730149911	0.012156795602556406
1165000	-1484.083954068769	-1467.0759030107283	-17.00805105804063	0.10235243611028258	27.156936306178977	0.00414385528992071
1170000	-1479.3365065958235	-1462.192838021386	-17.14366857443739	0.07091161783161798	30.16343157893831	0.006756600074243969
1175000	-1482.3093762895455	-1464.5054166881775	-17.803959601368017	0.14578649335764732	24.462866735151422	0.005751800642198605
1180000	-1483.307067068282	-1466.5815578786585	-16.725509189623683	0.07901755880961281	20.954222971393747	0.006100632629546614
1185000	-1486.7698303708228	-1467.8692788908468	-18.900551479976045	0.19199066221214212	23.396912798380825	0.007538292024536355
1190000	-1482.125110839847	-1464.769362431045	-17.355748408801865	0.0725920385293704	27.61145773499402	0.006928700076503443
1195000	-1479.5026088253971	-1463.8105186527605	-15.692090172636657	0.06468379661577954	23.999656948555007	0.005279929501716917
1200000	-1481.823593164734	-1464.2125099421028	-17.611083222631148	0.07245173640278858	26.12743030567819	0.006295673656693569
