Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
43500	-2686.8365414494183	-2671.5339471276784	-15.302594321739782	0.06450028733763391	25.121693755914333	0.007098422842397474
44000	-2687.2485951752333	-2670.3881330667336	-16.86046210849977	0.1367448555434712	21.35948851743556	0.007073793845073343
44500	-2688.9745314299157	-2671.55861027191	-17.41592115800573	0.10792318178038438	31.2533530650265	0.005060910100093141
45000	-2693.7930409927067	-2673.706200134461	-20.0868408582454	0.057835176241354334	33.60629230395095	0.004151773483719412
45500	-2695.601528095389	-2677.6010400218183	-18.000488073570445	0.0869247490617451	35.44252129403666	0.0037474553891925877
46000	-2690.7515764327995	-2673.008825304062	-17.742751128737158	0.11604736350232932	29.586583524610166	0.004720415082480552
46500	-2688.738043552821	-2673.1262960505737	-15.611747502247358	0.0415269705722888	33.16615739169856	0.004198964152801203
47000	-2687.2639277606672	-2671.9793663167256	-15.284561443941616	0.045783449419114504	27.829775861808667	0.004576724374685977
47500	-2689.5707321138843	-2673.9691399211342	-15.60159219275002	0.0566450935835928	24.36205355481509	0.007805185228473441
48000	-2690.0257434949467	-2674.2021502245543	-15.823593270392426	0.04524301576302747	32.19055305831811	0.005009634093965962
48500	-2692.6985894578133	-2674.9803875814778	-17.71820187633574	0.09011456671725442	34.95844220286269	0.0030559298895558897
49000	-2688.0928206215326	-2672.4121292115974	-15.680691409935367	0.09125191560143844	24.624392203937767	0.006808049824360044
49500	-2686.951979463175	-2671.151383580131	-15.800595883044124	0.08415796476973499	25.520133993402737	0.006143641728844092
50000	-2688.6653014388157	-2672.5444723116384	-16.12082912717744	0.09002570508142212	24.4120990713798	0.00614611724449025
50500	-2688.1256339794663	-2671.8011922059904	-16.324441773475687	0.09382892799525118	29.373812503979046	0.00537836536636933
51000	-2688.3247841619495	-2673.047942879535	-15.276841282414214	0.04480046303246086	28.922755888714203	0.005788307261397205
51500	-2687.900871705861	-2670.4536164978927	-17.447255207968098	0.16293763772289466	21.47062037821045	0.007548901242628732
52000	-2688.9100767037203	-2671.833503952509	-17.07657275121125	0.051025075118080916	33.82784341724361	0.004893595608254667
