Sample	posterior	likelihood	prior	lambda	treeHeightLogger	clockRate
19000	-2511.8777858667336	-2496.158029253685	-15.719756613048615	0.03755856255929533	25.776113553864164	0.005952736566792583
19500	-2513.5707211812855	-2496.742510357591	-16.8282108236945	0.031123788206331424	36.53379363048889	0.004754825266407536
20000	-2514.247316879151	-2498.969045182472	-15.278271696679123	0.03752357517713947	32.60118402916306	0.004207458432234681
20500	-2515.7846455165454	-2500.0741533305345	-15.710492186010713	0.07482370905270917	28.532711269402956	0.005824753830716225
21000	-2518.5566102801117	-2502.272896913987	-16.283713366124484	0.036542883682717305	37.85278632576402	0.005385709892425864
21500	-2518.467471768493	-2502.1826496656313	-16.284822102861852	0.11087441094623077	27.969247315171543	0.006454635073492071
22000	-2513.4177472580363	-2498.129223323308	-15.288523934728214	0.05249952980930207	24.996767384935353	0.00656735683601532
22500	-2513.5350572948096	-2496.878499605744	-16.656557689065753	0.03529059485569884	35.08256691206398	0.004518433279063973
23000	-2516.547457440203	-2496.711563844425	-19.835893595777513	0.06631782372140528	43.989739984945714	0.003996561102657447
23500	-2512.5331584738883	-2496.986259609271	-15.546898864617141	0.0641086526713444	30.22578388376608	0.005679955912626912
24000	-2515.8323749618835	-2500.797210040136	-15.035164921747398	0.04475012204174956	33.79592663329578	0.004835965788107066
24500	-2520.1625934914086	-2504.148293901976	-16.014299589432685	0.0923829418112625	27.377792028179076	0.00460986103293112
25000	-2514.011780544532	-2498.6981088133102	-15.313671731221934	0.06215776393209054	25.667571800365586	0.006787943930614323
25500	-2515.976214357092	-2498.118155542856	-17.85805881423589	0.05912418208094	39.459847882884866	0.0039635962792124585
26000	-2513.076196501168	-2496.668018690242	-16.408177810925945	0.14027656827268045	23.186223999480852	0.0057385878277008235
26500	-2515.4432823426173	-2497.9274107256115	-17.51587161700565	0.1592544199736161	27.33520188046185	0.006409434879718638
27000	-2516.0222881230416	-2499.7582231672045	-16.264064955837075	0.07612986412017769	35.90840326163502	0.005815005184242136
27500	-2515.537495074046	-2499.589427817787	-15.948067256258858	0.06208635368314501	21.139311676792495	0.007255795326132265
28000	-2513.0418142714857	-2497.541345347431	-15.500468924054672	0.03612011007109227	29.37409620760841	0.0067997582069629844
28500	-2512.814209704297	-2497.0860900550924	-15.728119649204665	0.07374457899301409	31.882933315003516	0.004354219485488044
29000	-2513.855689103443	-2498.53973060212	-15.315958501323026	0.05849475329146088	24.141649277244497	0.007527941982573025
29500	-2514.1189019033704	-2498.088698243941	-16.030203659429255	0.11202485663415823	21.390833007922204	0.007321748184579722
30000	-2516.1044828814415	-2500.3771641931307	-15.727318688310676	0.08699901523042668	29.993272279469682	0.0035008800103674244
30500	-2514.8825575101496	-2499.4337450784487	-15.448812431701045	0.050004584136921215	33.80997461044054	0.0049691436800049504
